Time (EET),Open,High,Low,Close,Volume 
2025.01.03 01:10:00,20980.353,20990.665,20977.398,20988.189,0.0506
2025.01.03 01:20:00,20988.021,20988.799,20956.842,20967.698,0.0989
2025.01.03 01:30:00,20968.299,20975.589,20958.454,20960.921,0.0773
2025.01.03 01:40:00,20960.642,20967.397,20952.031,20958.908,0.0585
2025.01.03 01:50:00,20959.009,20972.142,20956.943,20971.154,0.0732
2025.01.03 02:00:00,20971.054,21003.299,20962.086,21000.92,0.1129
2025.01.03 02:10:00,21001.32,21018.376,21001.32,21009.975,0.1176
2025.01.03 02:20:00,21010.61,21033.408,20999.898,21025.987,0.1098
2025.01.03 02:30:00,21026.086,21043.708,21024.664,21040.621,0.1035
2025.01.03 02:40:00,21040.453,21045.919,21035.553,21039.932,0.0838
2025.01.03 02:50:00,21040.043,21047.019,21034.11,21046.843,0.0713
2025.01.03 03:00:00,21046.686,21055.789,21037.897,21051.976,0.0951
2025.01.03 03:10:00,21052.219,21055.442,21042.053,21046.019,0.0863
2025.01.03 03:20:00,21046.089,21046.521,21024.332,21032.389,0.0981
2025.01.03 03:30:00,21032.108,21041.854,21023.865,21035.509,0.1142
2025.01.03 03:40:00,21035.521,21038.189,21013.532,21023.42,0.1188
2025.01.03 03:50:00,21023.609,21039.689,21022.554,21032.397,0.1189
2025.01.03 04:00:00,21032.498,21043.376,21029.909,21033.464,0.1077
2025.01.03 04:10:00,21033.375,21049.975,21031.331,21049.208,0.0893
2025.01.03 04:20:00,21049.589,21057.189,21047.076,21051.42,0.0986
2025.01.03 04:30:00,21051.599,21052.899,21034.865,21042.889,0.1038
2025.01.03 04:40:00,21042.42,21046.399,21034.864,21035.419,0.0783
2025.01.03 04:50:00,21035.509,21050.409,21029.065,21050.409,0.0806
2025.01.03 05:00:00,21050.789,21066.089,21050.043,21061.019,0.1034
2025.01.03 05:10:00,21061.02,21066.099,21056.91,21058.92,0.0752
2025.01.03 05:20:00,21058.843,21067.398,21053.042,21058.431,0.0836
2025.01.03 05:30:00,21058.799,21064.589,21055.131,21057.097,0.0686
2025.01.03 05:40:00,21058.52,21062.965,21056.143,21061.908,0.0484
2025.01.03 05:50:00,21061.975,21061.975,21052.064,21056.189,0.0482
2025.01.03 06:00:00,21056.187,21062.51,21047.331,21049.32,0.0575
2025.01.03 06:10:00,21049.699,21052.62,21044.142,21052.009,0.0485
2025.01.03 06:20:00,21051.876,21055.065,21049.198,21052.299,0.0403
2025.01.03 06:30:00,21052.219,21053.076,21040.075,21042.943,0.048
2025.01.03 06:40:00,21042.886,21045.052,21037.664,21042.175,0.0501
2025.01.03 06:50:00,21042.109,21047.789,21031.01,21032.119,0.0613
2025.01.03 07:00:00,21032.187,21034.689,21020.064,21026.931,0.0886
2025.01.03 07:10:00,21026.889,21031.599,21018.564,21021.686,0.0665
2025.01.03 07:20:00,21021.875,21032.454,21015.009,21031.064,0.0791
2025.01.03 07:30:00,21030.709,21037.189,21025.698,21036.82,0.0692
2025.01.03 07:40:00,21036.686,21039.465,21029.998,21037.054,0.0562
2025.01.03 07:50:00,21036.943,21038.219,21025.197,21033.676,0.0741
2025.01.03 08:00:00,21032.921,21035.889,21028.354,21033.399,0.0597
2025.01.03 08:10:00,21033.464,21045.708,21026.42,21045.61,0.0773
2025.01.03 08:20:00,21045.41,21050.909,21041.053,21047.997,0.0698
2025.01.03 08:30:00,21048.064,21064.398,21047.82,21052.153,0.078
2025.01.03 08:40:00,21052.965,21056.589,21044.41,21046.91,0.0593
2025.01.03 08:50:00,21046.875,21054.608,21043.92,21045.197,0.0591
2025.01.03 09:00:00,21044.642,21053.131,21028.021,21030.586,0.1034
2025.01.03 09:10:00,21027.42,21050.876,21018.708,21046.543,0.1271
2025.01.03 09:20:00,21046.475,21047.189,21032.342,21041.708,0.102
2025.01.03 09:30:00,21041.476,21048.187,21037.376,21045.132,0.0847
2025.01.03 09:40:00,21046.089,21055.709,21040.919,21051.208,0.0791
2025.01.03 09:50:00,21051.086,21060.142,21050.075,21052.954,0.0826
2025.01.03 10:00:00,21055.31,21079.889,21051.509,21071.789,0.2079
2025.01.03 10:10:00,21071.398,21082.675,21063.343,21071.642,0.184
2025.01.03 10:20:00,21071.908,21073.197,21034.61,21035.653,0.1758
2025.01.03 10:30:00,21035.453,21040.553,21021.186,21031.899,0.1758
2025.01.03 10:40:00,21031.564,21038.199,21021.643,21027.708,0.1679
2025.01.03 10:50:00,21029.353,21046.62,21027.642,21044.497,0.1367
2025.01.03 11:00:00,21042.199,21075.853,21036.165,21072.976,0.16
2025.01.03 11:10:00,21073.109,21087.899,21067.186,21074.664,0.1416
2025.01.03 11:20:00,21075.497,21095.153,21071.61,21082.421,0.1303
2025.01.03 11:30:00,21082.321,21084.508,21069.187,21079.386,0.117
2025.01.03 11:40:00,21078.931,21090.599,21076.665,21080.119,0.1024
2025.01.03 11:50:00,21079.687,21086.454,21075.398,21078.943,0.0959
2025.01.03 12:00:00,21079.021,21079.519,21060.498,21068.62,0.1222
2025.01.03 12:10:00,21068.908,21072.899,21064.542,21069.219,0.0851
2025.01.03 12:20:00,21069.02,21069.02,21048.921,21061.408,0.1082
2025.01.03 12:30:00,21061.186,21064.289,21052.642,21060.598,0.1094
2025.01.03 12:40:00,21060.397,21063.699,21053.087,21055.686,0.0819
2025.01.03 12:50:00,21055.576,21055.576,21034.953,21045.875,0.112
2025.01.03 13:00:00,21045.998,21049.321,21028.175,21028.431,0.1101
2025.01.03 13:10:00,21028.065,21045.208,21026.92,21041.142,0.1025
2025.01.03 13:20:00,21041.487,21059.789,21040.521,21053.943,0.0931
2025.01.03 13:30:00,21054.099,21057.587,21045.686,21054.12,0.0873
2025.01.03 13:40:00,21054.454,21058.376,21049.532,21051.908,0.0764
2025.01.03 13:50:00,21051.531,21057.719,21042.143,21054.875,0.0686
2025.01.03 14:00:00,21054.586,21054.586,21029.198,21035.442,0.1417
2025.01.03 14:10:00,21035.543,21045.409,21016.676,21016.964,0.1123
2025.01.03 14:20:00,21017.799,21043.486,21016.854,21042.532,0.1078
2025.01.03 14:30:00,21042.289,21045.476,21028.831,21039.464,0.1028
2025.01.03 14:40:00,21039.553,21043.789,21029.208,21037.476,0.1004
2025.01.03 14:50:00,21037.208,21052.175,21035.52,21049.987,0.0931
2025.01.03 15:00:00,21049.664,21075.331,21045.664,21072.143,0.1392
2025.01.03 15:10:00,21072.119,21073.589,21053.176,21055.486,0.1347
2025.01.03 15:20:00,21055.332,21068.599,21052.665,21066.11,0.12
2025.01.03 15:30:00,21066.889,21080.92,21064.508,21069.02,0.1217
2025.01.03 15:40:00,21068.665,21075.799,21053.186,21063.453,0.1343
2025.01.03 15:50:00,21063.32,21063.342,21034.865,21035.62,0.1636
2025.01.03 16:00:00,21035.142,21065.132,21035.142,21063.854,0.1666
2025.01.03 16:10:00,21063.632,21087.599,21057.676,21087.599,0.1512
2025.01.03 16:20:00,21087.621,21110.399,21085.887,21101.121,0.2042
2025.01.03 16:30:00,21101.42,21224.51,21086.686,21221.399,0.4485
2025.01.03 16:40:00,21220.487,21242.708,21149.108,21167.565,0.4458
2025.01.03 16:50:00,21168.553,21194.119,21112.153,21188.197,0.44316
2025.01.03 17:00:00,21188.498,21241.109,21146.943,21204.987,0.48876
2025.01.03 17:10:00,21205.875,21220.097,21099.665,21123.542,0.47809
2025.01.03 17:20:00,21124.431,21143.954,21063.62,21136.199,0.45708
2025.01.03 17:30:00,21135.32,21186.009,21099.664,21155.943,0.43536
2025.01.03 17:40:00,21156.542,21199.976,21149.632,21177.564,0.40296
2025.01.03 17:50:00,21177.708,21186.032,21145.02,21178.108,0.39096
2025.01.03 18:00:00,21178.164,21214.799,21143.02,21150.909,0.39792
2025.01.03 18:10:00,21150.943,21182.908,21139.586,21182.01,0.3792
2025.01.03 18:20:00,21181.875,21228.453,21174.464,21228.054,0.36516
2025.01.03 18:30:00,21226.343,21269.686,21222.921,21257.186,0.36888
2025.01.03 18:40:00,21257.162,21283.843,21256.387,21278.942,0.32952
2025.01.03 18:50:00,21279.097,21293.108,21261.176,21265.876,0.32856
2025.01.03 19:00:00,21265.931,21287.375,21265.931,21272.098,0.31248
2025.01.03 19:10:00,21271.887,21280.464,21247.364,21249.132,0.33144
2025.01.03 19:20:00,21249.642,21278.321,21243.789,21250.919,0.32856
2025.01.03 19:30:00,21251.086,21263.589,21244.386,21256.964,0.32112
2025.01.03 19:40:00,21258.009,21266.064,21245.32,21260.076,0.3174
2025.01.03 19:50:00,21259.686,21276.321,21258.509,21272.131,0.29388
2025.01.03 20:00:00,21271.975,21277.02,21251.498,21271.476,0.2844
2025.01.03 20:10:00,21271.565,21284.599,21267.02,21283.032,0.258
2025.01.03 20:20:00,21283.353,21305.986,21275.019,21305.109,0.24612
2025.01.03 20:30:00,21305.589,21326.32,21295.443,21325.065,0.26532
2025.01.03 20:40:00,21324.321,21332.799,21321.031,21324.986,0.23496
2025.01.03 20:50:00,21324.843,21330.597,21300.443,21310.119,0.25032
2025.01.03 21:00:00,21307.653,21335.187,21298.542,21333.587,0.29628
2025.01.03 21:10:00,21333.397,21343.553,21327.098,21343.299,0.24564
2025.01.03 21:20:00,21342.875,21346.865,21327.02,21339.321,0.2262
2025.01.03 21:30:00,21339.61,21360.509,21335.021,21359.321,0.22524
2025.01.03 21:40:00,21359.919,21360.597,21339.109,21347.108,0.21
2025.01.03 21:50:00,21347.398,21347.886,21330.409,21335.909,0.24192
2025.01.03 22:00:00,21335.965,21335.965,21307.542,21322.289,0.29448
2025.01.03 22:10:00,21321.91,21329.465,21313.81,21324.453,0.24504
2025.01.03 22:20:00,21324.375,21326.408,21309.886,21324.076,0.24228
2025.01.03 22:30:00,21322.186,21324.397,21300.821,21314.799,0.28632
2025.01.03 22:40:00,21314.498,21315.321,21288.32,21294.664,0.27144
2025.01.03 22:50:00,21295.82,21328.164,21277.109,21310.375,0.35508
2025.01.03 23:00:00,21309.175,21315.197,21292.398,21299.509,0.22332
2025.01.03 23:10:00,21299.998,21299.998,21288.908,21291.365,0.07296
2025.01.06 01:00:00,21339.209,21345.543,21315.032,21322.532,0.1085
2025.01.06 01:10:00,21320.799,21340.187,21320.799,21322.787,0.0596
2025.01.06 01:20:00,21321.809,21331.076,21320.299,21322.275,0.0517
2025.01.06 01:30:00,21322.32,21326.209,21304.81,21317.389,0.0779
2025.01.06 01:40:00,21317.264,21332.399,21317.075,21329.076,0.0834
2025.01.06 01:50:00,21328.643,21332.499,21321.064,21327.765,0.0666
2025.01.06 02:00:00,21330.219,21338.031,21326.687,21331.153,0.1037
2025.01.06 02:10:00,21331.243,21331.899,21301.698,21305.576,0.1074
2025.01.06 02:20:00,21305.231,21310.389,21296.265,21305.364,0.0956
2025.01.06 02:30:00,21305.086,21305.589,21287.908,21288.743,0.0999
2025.01.06 02:40:00,21288.632,21298.319,21282.332,21294.787,0.1029
2025.01.06 02:50:00,21295.197,21303.887,21290.909,21299.321,0.1158
2025.01.06 03:00:00,21299.242,21305.989,21289.842,21292.565,0.1266
2025.01.06 03:10:00,21292.408,21309.342,21289.376,21304.176,0.1213
2025.01.06 03:20:00,21303.61,21303.61,21292.175,21295.532,0.1111
2025.01.06 03:30:00,21295.376,21300.598,21285.331,21291.409,0.1143
2025.01.06 03:40:00,21291.232,21298.375,21286.821,21291.176,0.1034
2025.01.06 03:50:00,21291.299,21303.799,21287.887,21303.208,0.1135
2025.01.06 04:00:00,21302.686,21303.299,21286.287,21298.297,0.1199
2025.01.06 04:10:00,21298.317,21319.108,21298.12,21318.287,0.1337
2025.01.06 04:20:00,21317.842,21321.075,21304.408,21305.821,0.1099
2025.01.06 04:30:00,21306.121,21313.899,21301.731,21312.853,0.0941
2025.01.06 04:40:00,21313.064,21313.489,21299.61,21311.753,0.0798
2025.01.06 04:50:00,21312.909,21315.089,21309.164,21312.854,0.0731
2025.01.06 05:00:00,21312.632,21315.386,21306.164,21308.631,0.0701
2025.01.06 05:10:00,21308.398,21316.286,21307.686,21312.819,0.0598
2025.01.06 05:20:00,21313.375,21314.62,21304.21,21308.698,0.0669
2025.01.06 05:30:00,21308.532,21319.909,21307.753,21318.664,0.0746
2025.01.06 05:40:00,21318.865,21319.387,21309.832,21311.653,0.0611
2025.01.06 05:50:00,21311.775,21315.053,21308.609,21311.419,0.0599
2025.01.06 06:00:00,21311.598,21313.889,21309.342,21312.354,0.0579
2025.01.06 06:10:00,21312.576,21315.687,21307.154,21314.842,0.0507
2025.01.06 06:20:00,21314.642,21322.299,21312.343,21320.489,0.0583
2025.01.06 06:30:00,21320.131,21326.099,21319.665,21325.208,0.0588
2025.01.06 06:40:00,21325.031,21326.021,21321.31,21322.309,0.0414
2025.01.06 06:50:00,21322.132,21326.399,21319.853,21325.564,0.0377
2025.01.06 07:00:00,21325.675,21329.599,21323.789,21329.51,0.061
2025.01.06 07:10:00,21329.332,21330.532,21325.053,21325.989,0.058
2025.01.06 07:20:00,21326.076,21343.789,21326.076,21342.608,0.0731
2025.01.06 07:30:00,21342.386,21353.899,21342.098,21349.654,0.0875
2025.01.06 07:40:00,21349.408,21350.274,21337.032,21341.331,0.0674
2025.01.06 07:50:00,21341.565,21345.176,21338.343,21341.886,0.0541
2025.01.06 08:00:00,21341.776,21346.208,21333.786,21334.864,0.0583
2025.01.06 08:10:00,21334.72,21341.076,21333.364,21339.21,0.054
